image_name,image_url,label,_split
n03168217_61.jpg,http://farm1.static.flickr.com/100/252761720_bba2c77fb3.jpg,1,train
n03168217_62.jpg,http://farm1.static.flickr.com/28/42316421_e64deb8d1d.jpg,1,train
n03168217_63.jpg,http://www.mortongardenfurniture.co.uk/deckchair_three.jpg,1,train
n03168217_64.jpg,http://farm4.static.flickr.com/3191/2559520059_9e8dd01811.jpg,1,train
n03168217_65.jpg,http://farm3.static.flickr.com/2180/2194285848_1eb34666f6.jpg,1,train
n03168217_66.jpg,http://farm1.static.flickr.com/137/325883332_b7d5546b9a.jpg,1,train
n03168217_67.jpg,http://farm1.static.flickr.com/83/247753244_1ce9cd1785.jpg,1,train
n03168217_68.jpg,http://www.kaleidoscope.co.uk/catalogue/_im1/is/image/OttoUK/50E526FRSP?$md$,1,train
n03168217_69.jpg,http://farm3.static.flickr.com/2391/2044599845_d5f3d802b1.jpg,1,train
n03168217_70.jpg,http://farm1.static.flickr.com/71/196669095_70dc523e7c.jpg,1,train
n03168217_71.jpg,http://farm3.static.flickr.com/2029/2373307695_23efe0eb4e.jpg,1,train
n03168217_72.jpg,http://www.frontera.com/Assets/large_images/14_SO3_lg.jpg,1,train
n03168217_73.jpg,http://www.zen-bali.net/docroot/imgs/fotos/garden/thumb/furniture-garden-thumb-003.png,1,train
n03168217_74.jpg,http://www.lumoss.com/Products/MiscProducts/302.jpg,1,train
n03168217_75.jpg,http://farm4.static.flickr.com/3254/2288418206_aac071f467.jpg,1,train
n03168217_76.jpg,http://farm2.static.flickr.com/1030/1386591856_712a1e2eaf.jpg,1,train
n03168217_77.jpg,http://www.discountfurnitureonline.co.uk/images/Products/LargeImages/LG%20California%20folding%20chair.jpg,1,train
n03168217_78.jpg,http://www.katsuo-zoo.com/rakugaki/3d/Beach-chair.jpg,1,train
n03168217_79.jpg,http://farm1.static.flickr.com/90/256942222_8e44358e07.jpg,1,train
n03168217_80.jpg,http://bp3.blogger.com/_tAgfDCGvSAo/Rm7WvGxr_aI/AAAAAAAAAmc/7Ih-lVXwR78/s400/chair+001.jpg,1,train
n03168217_81.jpg,http://farm1.static.flickr.com/202/445438846_b44edf4c8c.jpg,1,train
n03168217_82.jpg,http://www.simplygardenfurniture.co.uk/images/products/southseadeckchairs/armchairs.jpg,1,train
n03168217_83.jpg,http://farm3.static.flickr.com/2003/1856966751_8d34fc78c2.jpg,1,train
n03168217_84.jpg,http://farm4.static.flickr.com/3135/2562980816_3d883c3864.jpg,1,train
n03168217_85.jpg,http://farm1.static.flickr.com/18/23108167_8ab10e9f9f.jpg,1,train
n03168217_86.jpg,http://farm1.static.flickr.com/62/230879504_0f2eaa1415.jpg,1,train
n03168217_87.jpg,http://www.sealetter.com/images/maasdam/titanicdeckchr.jpg,1,train
n03168217_88.jpg,http://farm1.static.flickr.com/103/365375610_460e978f0a.jpg,1,train
n03168217_89.jpg,http://farm2.static.flickr.com/1293/1074808985_9b0fd1cc7c.jpg,1,train
n03168217_90.jpg,http://www.titaniccollector.com/recovered/images/a_2_1_sm.jpg,1,train
n03168217_91.jpg,http://farm1.static.flickr.com/223/489183013_37e85f82b9.jpg,1,train
n03168217_92.jpg,http://farm3.static.flickr.com/2130/2513864516_a4c330e85c.jpg,1,train
n03168217_93.jpg,http://www.amtmarketing.com/itemthumb/beach-deck-chair-2573.jpg,1,train
n03168217_94.jpg,http://farm1.static.flickr.com/41/75672500_5a5c2552a4.jpg,1,train
n03168217_95.jpg,http://farm3.static.flickr.com/2041/2479094136_3cc05ae180.jpg,1,train
n03168217_96.jpg,http://farm2.static.flickr.com/1225/530153279_5a1f3d81ee.jpg,1,train
n03168217_97.jpg,http://farm1.static.flickr.com/181/401835012_65b482fbb4.jpg,1,train
n03168217_98.jpg,http://farm1.static.flickr.com/188/459052701_4dc6cbd4c3.jpg,1,train
n03168217_99.jpg,http://www.left-or-right.com/pictures/Deckchair.jpg,1,train
n03168217_100.jpg,http://farm1.static.flickr.com/149/435204088_ca24803980.jpg,1,train
n03168217_101.jpg,http://farm1.static.flickr.com/84/216871808_63cfa1e432.jpg,1,train
n03168217_102.jpg,http://farm1.static.flickr.com/212/520730174_334b27215b.jpg,1,train
n03168217_103.jpg,http://farm4.static.flickr.com/3279/2502140108_a137fb38b7.jpg,1,train
n03168217_104.jpg,http://farm3.static.flickr.com/2097/2489500503_829373c794.jpg,1,train
n03168217_105.jpg,http://www.grupocrisol.com/body2/Mob/ERes/tumbonabali1.jpg,1,train
n03168217_106.jpg,http://farm1.static.flickr.com/102/276291818_1bed9ca7f3.jpg,1,train
n03168217_107.jpg,http://farm4.static.flickr.com/3132/2434887964_e2da252a0c.jpg,1,train
n03168217_108.jpg,http://www.istockphoto.com/file_thumbview_approve/1423491/2/istockphoto_1423491_three_deck_chairs_nice_france.jpg,1,train
n03168217_109.jpg,http://www.londas.com/immo/eplanpict/deckchair.gif,1,train
n03168217_110.jpg,http://www.backyardcity.com/images/ihm/Arpoador-deckchair-small.jpg,1,train
n03168217_111.jpg,http://www.homedecorators.com/images/items/thumb/t2610300630.jpg,1,train
n03168217_112.jpg,http://farm1.static.flickr.com/2/1492798_e6407366b8.jpg,1,train
n03168217_113.jpg,http://farm4.static.flickr.com/3019/2729213266_d13c172985.jpg,1,train
n03168217_114.jpg,http://thebeanbagstore.com/Retro_Tables/Classsic%20Beach%20Chair.gif,1,train
n03168217_115.jpg,http://f5c.yahoofs.com/shopping/mcid18_20950/simg_t_teverywherechair_1867_115172110?rm_____DzANr.q8T,1,train
n03168217_116.jpg,http://farm2.static.flickr.com/1260/1350943481_7f1b43b867.jpg,1,train
n03168217_117.jpg,http://www.kingdomteak.co.uk/acatalog/deckchair_s.jpg,1,train
n03168217_118.jpg,http://estaticos01.cache.el-mundo.net/fotoalbum/envios/3/7/26/1/1721/RoKngsFugE8AAF4pj@A.jpg.med.jpg,1,train
n03168217_119.jpg,http://farm3.static.flickr.com/2260/1734843700_8b6952d90c.jpg,1,train
n03168217_120.jpg,http://farm3.static.flickr.com/2070/2122816358_e20b5bfeff.jpg,1,train
n03168217_121.jpg,http://www.staffordshire.police.uk/images/saferstaffs/4_summer_deckchair.jpg,1,train
n03168217_122.jpg,http://www.hackwriters.com/images/deckchair.jpg,1,train
n03168217_123.jpg,http://farm2.static.flickr.com/1266/817720081_b004324d60.jpg,1,train
n03168217_124.jpg,http://farm1.static.flickr.com/99/296323007_cf8f0e8b38.jpg,1,train
n03168217_125.jpg,http://farm2.static.flickr.com/1107/1297257358_01829b80bf.jpg,1,train
n03168217_126.jpg,http://farm1.static.flickr.com/43/83855079_9e7e161629.jpg,1,train
n03168217_127.jpg,http://farm1.static.flickr.com/6/9089505_b26d9fc7ee.jpg,1,train
n03168217_128.jpg,http://www.istockphoto.com/file_thumbview_approve/3607146/2/istockphoto_3607146_relaxation_by_the_pool.jpg,1,train
n03168217_129.jpg,http://farm2.static.flickr.com/1388/780269522_5009421383.jpg,1,train
n03168217_130.jpg,http://farm2.static.flickr.com/1324/727747739_dd804781fe.jpg,1,train
n03168217_131.jpg,http://farm1.static.flickr.com/66/179811418_8ab3403a9f.jpg,1,train
n03168217_132.jpg,http://farm1.static.flickr.com/186/468107440_d198f25b07.jpg,1,train
n03168217_133.jpg,http://farm4.static.flickr.com/3030/2701190293_7e04c12aae.jpg,1,train
n03168217_134.jpg,http://www.outdoorworkz.co.za/Gal_Deck2.jpg,1,train
n03168217_135.jpg,http://www.wholeworldcompany.com/graphics/deckchair.jpg,1,train
n03168217_136.jpg,http://www.cardcarousel.co.uk/store/images/templates/3D107-722-Photo1.jpg,1,train
n03168217_137.jpg,http://farm1.static.flickr.com/162/378514958_a057cbfc36.jpg,1,train
n03168217_138.jpg,http://www.istockphoto.com/file_thumbview_approve/5770245/2/istockphoto_5770245_relaxing_place.jpg,1,train
n03168217_139.jpg,http://farm1.static.flickr.com/68/163145309_4aeb817452.jpg?v=0,1,train
n03168217_140.jpg,http://www.anglehouseorthodontics.com/inart/Images/Garden/teak_chair.jpg,1,train
n03168217_141.jpg,http://www.alef.co.uk/photos/brighton/deckchair.jpg,1,train
n03168217_142.jpg,http://farm1.static.flickr.com/73/224788726_ff24a4e6d0.jpg,1,train
n03168217_143.jpg,http://dsingleton.co.uk/images/posts/seaside_deckchair.jpg,1,train
n03168217_144.jpg,http://www.dolls-housesetc.co.uk/deckchair_small.jpg,1,train
n03168217_145.jpg,http://img.archiexpo.es/images_ae/photo-p/15841.jpg,1,train
n03168217_146.jpg,http://www.istockphoto.com/file_thumbview_approve/4441942/2/istockphoto_4441942_striped_lounge_chairs_empty.jpg,1,train
n03168217_147.jpg,http://www.devoncottage-bryher.co.uk/images/photos/local/deckchair.jpg,1,train
n03168217_148.jpg,http://farm4.static.flickr.com/3101/2727911677_37dd925472.jpg,1,train
n03168217_149.jpg,http://farm4.static.flickr.com/3296/2385463996_5c98a7a2f9.jpg,1,train
n03168217_150.jpg,http://www.downunderchicago.com/pics/ol-faulkner-padded-green-recliner-t.jpg,1,train
n03168217_151.jpg,http://image.bizrate.co.uk/resize?sq=160&uid=743036766&mid=88565,1,train
n03168217_152.jpg,http://www.originsgoa.com/images/furnt/furn_dech_tn.jpg,1,train
n03168217_153.jpg,http://farm2.static.flickr.com/1161/543995324_238a770305.jpg,1,train
n03168217_154.jpg,http://farm4.static.flickr.com/3257/2652719956_fcda9d76ba.jpg,1,train
n03168217_155.jpg,http://www.istockphoto.com/file_thumbview_approve/158364/2/istockphoto_158364_deckchair_with_clipping_path.jpg,1,train
n03168217_156.jpg,http://farm1.static.flickr.com/210/489622112_8228ba0f1c.jpg,1,train
n03168217_157.jpg,http://farm3.static.flickr.com/2097/2283870829_7d30ba923d.jpg,1,train
n03168217_158.jpg,http://farm4.static.flickr.com/3056/2654043532_274a9514bf.jpg,1,train
n03168217_159.jpg,http://farm1.static.flickr.com/178/487047756_1b688a0d23.jpg,1,train
n03168217_160.jpg,http://farm1.static.flickr.com/111/310399387_c7cb61354b.jpg,1,train
n03168217_161.jpg,http://farm1.static.flickr.com/52/144754013_d11a0d0c56.jpg,1,train
n03168217_162.jpg,http://www.patiostore.com/backyard/images/Savannah-Chairs-CAT.jpg,1,train
n03168217_163.jpg,http://bp3.blogger.com/_1bE2iDqCzUQ/RszjRfawncI/AAAAAAAAAFU/ZBtgGFMtWgI/s320/DeckChairSample.jpg,1,train
n03168217_164.jpg,http://farm2.static.flickr.com/1356/1248943743_2dacf2244e.jpg,1,train
n03168217_165.jpg,http://www.brookstone.com/bs_assets/images/shop/thumbnail/593145_t.jpg,1,train
n03168217_166.jpg,http://farm2.static.flickr.com/1257/1332566104_d800034b94.jpg,1,train
n03168217_167.jpg,http://www.cbc.ca/gfx/images/news/photos/2006/05/06/titanic-chair_cp_9958537.jpg,1,train
n03168217_168.jpg,http://farm1.static.flickr.com/48/141990345_0f3edd4e58.jpg,1,train
n03168217_169.jpg,http://www.theclublounge.com.au/userimages/deckchair020.jpg,1,train
n03168217_170.jpg,http://farm1.static.flickr.com/27/68097788_b80d047381.jpg,1,train
n03168217_171.jpg,http://www.patiofurniturestation.com/ProdImages-cdls/TB-BR72-JV15-20-s.jpg,1,train
n03168217_172.jpg,http://farm1.static.flickr.com/95/219373057_c8774dc44e.jpg,1,train
n03168217_173.jpg,http://farm1.static.flickr.com/63/220291394_7cd546a3c1.jpg,1,train
n03168217_174.jpg,http://farm3.static.flickr.com/2048/2530835771_e238d335e3.jpg,1,train
n03168217_175.jpg,http://farm4.static.flickr.com/3135/2622624802_29f87403ba.jpg,1,train
n03168217_176.jpg,http://farm4.static.flickr.com/3273/2718137984_eccc33b53c.jpg,1,train
n03168217_177.jpg,http://www.ourdotcom.com/TripLog/Tonga/VavauGroup/images/MounuIsland/smSep30_10_AngRelaxingInDeckChair.gif,1,train
n03168217_178.jpg,http://www.cerato.it/images/art053_t.jpg,1,train
n03168217_179.jpg,http://farm1.static.flickr.com/61/189590468_18984714d6.jpg,1,train
n03168217_180.jpg,http://www.123marbella.com/123CM/siteimages/8/deck%20chair.jpg,1,train
n03168217_181.jpg,http://farm4.static.flickr.com/3264/2663987549_81e449bf32.jpg,1,train
n03168217_182.jpg,http://farm2.static.flickr.com/1242/1351012870_4573e5c163.jpg,1,train
n03168217_183.jpg,http://farm1.static.flickr.com/58/191606229_39683dbb66.jpg,1,train
n03168217_184.jpg,http://images.asia.ru/img/alibaba/photo/51157027/Folding_Chair.jpg,1,train
n03168217_185.jpg,http://www.parterredesign.co.uk/acatalog/Alize-deck-chair_02-2.jpg,1,train
n03168217_186.jpg,http://www.allproducts.com/manufacture99/gwohaur/product1.jpg,1,train
n03168217_187.jpg,http://farm1.static.flickr.com/88/216691514_4ba4a93398.jpg,1,train
n03168217_188.jpg,http://farm1.static.flickr.com/95/239142424_9a479244d9.jpg,1,train
n03168217_189.jpg,http://www.royalparks.gov.uk/ecards/ecards_source/deckchairs.jpg,1,train
n03168217_190.jpg,http://farm1.static.flickr.com/84/213365977_49e2ef854c.jpg,1,train
n03168217_191.jpg,http://farm2.static.flickr.com/1275/1360201628_a48928a017.jpg,1,train
n03168217_192.jpg,http://farm1.static.flickr.com/242/519787157_e971e4ab7f.jpg,1,train
n03168217_193.jpg,http://www.homedecorators.com/images/items/detail/m26103890.jpg,1,train
n03168217_194.jpg,http://farm3.static.flickr.com/2095/2475834072_62c16ca731.jpg,1,train
n03168217_195.jpg,http://farm4.static.flickr.com/3100/2713674754_a9500bb7f7.jpg,1,train
n03168217_196.jpg,http://farm1.static.flickr.com/89/252787325_f07b40c160.jpg,1,train
n03168217_197.jpg,http://www.brasyl.co.uk/e-mesh/members/resourcebank/seaside/images/deck_chair.jpg,1,train
n03168217_198.jpg,http://farm4.static.flickr.com/3294/2688577432_515283bd7b.jpg,1,train
n03168217_199.jpg,http://farm4.static.flickr.com/3171/2744176642_6cb9099ac5.jpg,1,train
n03168217_200.jpg,http://www.istockphoto.com/file_thumbview_approve/3478787/2/istockphoto_3478787_beach_chairs.jpg,1,train
n03168217_201.jpg,http://farm3.static.flickr.com/2223/2478232546_eba6903075.jpg,1,train
n03168217_202.jpg,http://www.logo-it.net/lrbh.jpg,1,train
n03168217_203.jpg,http://farm1.static.flickr.com/46/191142615_0c70bf6e1a.jpg,1,train
n03168217_204.jpg,http://www.lakewoodconferences.com/direct/dbimage/50326346/Beach_Chair.jpg,1,train
n03168217_205.jpg,http://farm1.static.flickr.com/68/188680272_0b1044f386.jpg,1,train
n03168217_206.jpg,http://cn1.kaboodle.com/hi/img/2/0/0/fd/0/AAAAApVlmi8AAAAAAP0DbA.jpg,1,train
n03168217_207.jpg,http://farm1.static.flickr.com/158/342063034_51ea8d1094.jpg,1,train
n03168217_208.jpg,http://farm4.static.flickr.com/3097/2550980696_5f380c9157.jpg,1,train
n03168217_209.jpg,http://farm2.static.flickr.com/1333/575563621_282ec86861.jpg,1,train
n03168217_210.jpg,http://farm1.static.flickr.com/46/178842842_3316904da3.jpg,1,train
n03168217_211.jpg,http://farm2.static.flickr.com/1396/973142070_5a7bf1dabc.jpg,1,train
n03168217_212.jpg,http://farm4.static.flickr.com/3158/2582582117_c08a29981e.jpg,1,train
n03168217_213.jpg,http://farm1.static.flickr.com/16/20330288_c9c9aa58e4.jpg,1,train
n03168217_214.jpg,http://i30.twenga.com/3/tp/47/84/187694784.png,1,train
n03168217_215.jpg,http://farm1.static.flickr.com/84/239142347_eb4f871c3f.jpg,1,train
n03168217_216.jpg,http://www.shopmania.es/files/fotos/460/tumbona-terraza-jardin-perla~459947.jpg,1,train
n03168217_217.jpg,http://image.bizrate.com/resize?sq=160&uid=388821593&mid=57503,1,train
n03168217_218.jpg,http://www.gardencenterejea.com/fotos/productos/detalle/3014-1.jpg,1,train
n03168217_219.jpg,http://farm4.static.flickr.com/3291/2402944187_e0265b0b5e.jpg,1,train
n03168217_220.jpg,http://www.beachchairstation.com/prodimages-cdls/ay-103-s.jpg,1,train
n03168217_221.jpg,http://farm3.static.flickr.com/2003/2524605501_bfcd1799d4.jpg,1,train
n03168217_222.jpg,http://farm1.static.flickr.com/4/5493040_b52abd6a43.jpg,1,train
n03168217_223.jpg,http://farm2.static.flickr.com/1218/944791802_277f3e5446.jpg,1,train
n03168217_224.jpg,http://www.sparepartsrus.com/acatalog/SPRU_GROVE_BLUE_CHECK_CHAIR.jpg,1,train
n03168217_225.jpg,http://farm1.static.flickr.com/104/368345313_a7ae19ef34.jpg,1,train
n03168217_226.jpg,http://farm4.static.flickr.com/3087/2558498100_d101cbbdd4.jpg,1,train
n03168217_227.jpg,http://farm2.static.flickr.com/1041/1355644143_f73ea99610.jpg,1,train
n03168217_228.jpg,http://farm4.static.flickr.com/3155/2604400989_0cca58714b.jpg,1,train
n03168217_229.jpg,http://farm2.static.flickr.com/1143/1371888255_a74ba79a4f.jpg,1,train
n03168217_230.jpg,http://www.muebles-de-teca.com/images/b_568659_image1.jpg,1,train
n03168217_231.jpg,http://farm3.static.flickr.com/2025/1637637740_51648d76c6.jpg,1,train
n03168217_232.jpg,http://farm1.static.flickr.com/11/14021838_9f78241db4.jpg,1,train
n03168217_233.jpg,http://farm2.static.flickr.com/1029/548453870_27259efede.jpg,1,train
n03168217_234.jpg,http://www.oxford-therapy-supplies.co.uk/acatalog/TRANSATUBE_TWIST_200.gif,1,train
n03168217_235.jpg,http://farm1.static.flickr.com/68/191024077_48c1982ccf.jpg,1,train
n03168217_236.jpg,http://farm4.static.flickr.com/3102/2580239449_3687c14f7c.jpg,1,train
n03168217_237.jpg,http://farm1.static.flickr.com/17/19367506_8ed0fae099.jpg,1,train
n03168217_238.jpg,http://www.istockphoto.com/file_thumbview_approve/2189581/2/istockphoto_2189581_lawn_chairs_in_park.jpg,1,train
n03168217_239.jpg,http://farm4.static.flickr.com/3210/2749497213_47e7a79cd2.jpg,1,train
n03168217_240.jpg,http://farm4.static.flickr.com/3176/2694392058_118609e08c.jpg,1,train
n03168217_241.jpg,http://farm2.static.flickr.com/1426/1423262252_4fb853d830.jpg,1,train
n03168217_242.jpg,http://farm2.static.flickr.com/1126/1407641701_4e69eb9667.jpg,1,train
n03168217_243.jpg,http://farm2.static.flickr.com/1085/980270074_8411fc90c8.jpg,1,train
n03168217_244.jpg,http://farm4.static.flickr.com/3128/2471217357_7aa3ff044e.jpg,1,train
n03168217_245.jpg,http://www.kaboodle.com/hi/img/2/0/0/f6/3/AAAAAt92SvUAAAAAAPY86A.jpg,1,train
n03168217_246.jpg,http://farm4.static.flickr.com/3088/2471746158_00a96fbb53.jpg,1,train
n03168217_247.jpg,http://www.areacon.com/Pages/p_designers/designers_media/imperiale.gif,1,train
n03168217_248.jpg,http://farm1.static.flickr.com/66/190159783_e3b10c0617.jpg,1,train
n03168217_249.jpg,http://www.apartmenttherapy.com/uimages/sf/6-2-08-deckchair.jpg,1,train
n03168217_250.jpg,http://farm2.static.flickr.com/1395/1125643525_35ffd32cd0.jpg,1,train
n03168217_251.jpg,http://farm1.static.flickr.com/46/176166537_3fdf6e3af1.jpg,1,train
n03168217_252.jpg,http://farm3.static.flickr.com/2060/2374484608_78c1b94583.jpg,1,train
n03168217_253.jpg,http://farm3.static.flickr.com/2267/2051013930_93f9e08e9b.jpg,1,train
n03168217_254.jpg,http://farm1.static.flickr.com/21/27543094_b5dee06087.jpg,1,train
n03168217_255.jpg,http://farm1.static.flickr.com/114/314840853_954674bbd7.jpg,1,train
n03168217_256.jpg,http://farm3.static.flickr.com/2403/2417885603_2f67984dc4.jpg,1,train
n03168217_257.jpg,http://farm2.static.flickr.com/1118/1297032240_b6ef1cd031.jpg,1,train
n03168217_258.jpg,http://farm2.static.flickr.com/1366/908847138_fdca4f1030.jpg,1,train
n03168217_259.jpg,http://farm1.static.flickr.com/13/17102370_c0fb5511b5.jpg,1,train
n03168217_260.jpg,http://farm2.static.flickr.com/1009/1031738621_fb9677cf71.jpg,1,train
n03168217_261.jpg,http://farm4.static.flickr.com/3175/2618467717_aeceee40d7.jpg,1,train
n03168217_262.jpg,http://farm4.static.flickr.com/3293/2702139422_5b8d4f93ae.jpg,1,train
n03168217_263.jpg,http://www.gardenrow.com/control/Teca_de_Java/1097191175.jpg,1,train
n03168217_264.jpg,http://www.windowgallery.co.uk/images/philip_dunn/my_latest_deckchair.jpg,1,train
n03168217_265.jpg,http://farm1.static.flickr.com/95/257546012_5f3119baa5.jpg,1,train
n03168217_266.jpg,http://farm4.static.flickr.com/3170/2564412182_abea47c540.jpg,1,train
n03168217_267.jpg,http://farm2.static.flickr.com/1126/944028678_27a9e6e76e.jpg,1,train
n03168217_268.jpg,http://farm1.static.flickr.com/109/257122569_cefec985c9.jpg,1,train
n03168217_269.jpg,http://farm1.static.flickr.com/246/514788471_07ab81a91a.jpg,1,train
n03168217_270.jpg,http://www.bathhousehotel.co.uk/deckchair.JPG,1,train
n03168217_271.jpg,http://farm1.static.flickr.com/85/230879458_04cdd35526.jpg,1,train
n03168217_272.jpg,http://farm1.static.flickr.com/60/190249124_a5706f675e.jpg,1,train
n03168217_273.jpg,http://farm1.static.flickr.com/91/237139392_eb9f9667a3.jpg,1,train
n03168217_274.jpg,http://farm2.static.flickr.com/1095/1365441185_3ba8088a6c.jpg,1,train
n03168217_275.jpg,http://farm1.static.flickr.com/74/208966848_6a1581220f.jpg,1,train
n03168217_276.jpg,http://farm1.static.flickr.com/173/453757991_7653645ec8.jpg,1,train
n03168217_277.jpg,http://www.bournemouthecho.co.uk/_images/db/52/80/deckchair.528029.full.jpg,1,train
n03168217_278.jpg,http://farm1.static.flickr.com/68/189303185_363e3d1725.jpg,1,train
n03168217_279.jpg,http://farm1.static.flickr.com/24/36568717_0bb5fd74b6.jpg,1,train
